#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
donatist;Donatist;;;;;;;;;;;;;x
donatist_DESC;Donatism was a product and reaction to the last major persecution of Christians, under Diocletian. Some Roman governors had persecuted with a relatively light touch, and had simply demanded that Christians hand over copies of the Scriptures, make a token recanting, and/or just kinda sorta vow that the Emperor was still top dog. Those that succumbed to these demands rather than be imprisoned, martyred or otherwise have a rough time of it were deemed 'traditores' by more purestrain types, who refused to ever let those guys come back into the fold, and went absolutely apoplectic when one of these 'traditores' was later nominated to be Bishop of Carthage. Donatus Magnus, nominated in opposition to the tradito, became the namesake of this schismatic branch of the Church.;;;;;;;;;;;;;x
pelagian;Pelagian;;;;;;;;;;;;;x
pelagian_DESC;The core of Pelagianism was a rejection of the idea of original sin and an early advocacy of salvation through good works, rather than faith alone. Pelagian was, in part, a reaction to the Christian tendency to excuse bad behaviors with ideas of human faility and original sin. Pelagianism's advocates claimed that Adam's sins did not innately taint all humanity, but merely set a bad example which modern people could do better than if they just bothered trying to live moral lives.;;;;;;;;;;;;;x
priscillian;Priscillian;;;;;;;;;;;;;x
priscillian_DESC;Strongly influenced by Gnostic and Manichaeist thought, Priscillianists expounded a dualistic view of the universe, where Light and Darkness are in conflict. Jesus' death was meant to free mankind from the base constraints of earthly matter and be released into a purely spiritual state of being. Thus viewing earthly matters as forces of darkness, Priscillians were also early Christian ascetics.;;;;;;;;;;;;;x
valentinian;Valentinian;;;;;;;;;;;;;x
valteninian_DESC;One of the first major Gnostic movements in Christendom, Valentinianism has its roots in the second century. Rather than believing in a Christian salvation grounded in faith and good works, Gnostics such as the Valentinians believed that salvation came through gnosis- a 'spiritual knowledge', or enlightenment- and that mainstream Christian practice, as exemplified by the Nicene Creed, totally missed the point of it all.;;;;;;;;;;;;;x
county_of_germani;Pagus;;;;;;;;;;;;;x
county_of_romantic;Comitatus;;;;;;;;;;;;;x
count_romantic;Comes;;;;;;;;;;;;;x
nick_strabo;Strabo;;;;;;;;;;;;;x
e_wre;Western Roman Empire;;;;;;;;;;;;;x
e_wre_adj;Western Roman;;;;;;;;;;;;;x
e_ere;Eastern Roman Empire;;;;;;;;;;;;;x
e_ere_adj;Eastern Roman;;;;;;;;;;;;;x
e_gallia;Gallia;;;;;;;;;;;;;x
e_gallia_adj;Gallic;;;;;;;;;;;;;x
k_alemannia;Alemannia;;;;;;;;;;;;;x
k_alemannia_adj;Alemannian;;;;;;;;;;;;;x
k_arles;Arles;;;;;;;;;;;;;x
k_arles_adj;Arelatian;;;;;;;;;;;;;x
k_asiana;Asiana;;;;;;;;;;;;;x
k_asiana_adj;Asianan;;;;;;;;;;;;;x
k_austrasia;Austrasia;;;;;;;;;;;;;x
k_austrasia_adj;Austrasian;;;;;;;;;;;;;x
k_avaria;Avaria;;;;;;;;;;;;;x
k_avaria_adj;Avar;;;;;;;;;;;;;x
k_burgundia;Burgundia;;;;;;;;;;;;;x
k_burgindia_adj;Burgundian;;;;;;;;;;;;;x
k_cumbria;Cumbria;;;;;;;;;;;;;x
k_cumbria_adj;Cumbrian;;;;;;;;;;;;;x
k_gepidia;Gepidia;;;;;;;;;;;;;x
k_gepidia_adj;Gepidian;;;;;;;;;;;;;x
k_hepthalites;Hepthalia;;;;;;;;;;;;;x
k_hepthalites;Hepthalite;;;;;;;;;;;;;x
k_hispania;Hispania;;;;;;;;;;;;;x
k_hispania_adj;Hispanian;;;;;;;;;;;;;x
k_illyricum;Illyricum;;;;;;;;;;;;;x
k_illyricum_adj;Illyrican;;;;;;;;;;;;;x
k_loegria;Loegria;;;;;;;;;;;;;x
k_loegria_adj;Loegrian;;;;;;;;;;;;;x
k_lusitania;Lusitania;;;;;;;;;;;;;x
k_lusitania_adj;Lusitanian;;;;;;;;;;;;;x
k_neustria;Neustria;;;;;;;;;;;;;x
k_neustria_adj;Neustrian;;;;;;;;;;;;;x
k_noricum;Noricum;;;;;;;;;;;;;x
k_noricum_adj;Norican;;;;;;;;;;;;;x
k_rugiland;Rugiland;;;;;;;;;;;;;x
k_rugiland_adj;Rugii;;;;;;;;;;;;;x
k_soissons;Soissons;;;;;;;;;;;;;x
k_soissons_adj;Soissonnais;;;;;;;;;;;;;x
k_tolosa;Tolosa;;;;;;;;;;;;;x
k_tolosa_adj;Tolosan;;;;;;;;;;;;;x
k_thracia;Thracia;;;;;;;;;;;;;x
k_thracia_adj;Thracian;;;;;;;;;;;;;x
k_thuringia;Thuringia;;;;;;;;;;;;;x
k_thuringia_adj;Thuringian;;;;;;;;;;;;;x
k_vasconia;Vasconia;;;;;;;;;;;;;x
k_vasconia_adj;Vasconian;;;;;;;;;;;;;x
k_vandalia;Vandalia;;;;;;;;;;;;;x
k_vandalia_adj;Vandalic;;;;;;;;;;;;;x
k_visigothia;Visigothia;;;;;;;;;;;;;x
k_visigothia_adj;Visigothic;;;;;;;;;;;;;x
d_aemilia;Aemilia;;;;;;;;;;;;;x
d_aemilia_adj;Aemilian;;;;;;;;;;;;;x
d_akatziroi;Akatziroi;;;;;;;;;;;;;x
d_akatziroi_adj;Akatziroi;;;;;;;;;;;;;x
d_albania;Albania;;;;;;;;;;;;;x
d_albania_adj;Albania;;;;;;;;;;;;;x
d_alpes;Alpes;;;;;;;;;;;;;x
d_alpes_adj;Alpine;;;;;;;;;;;;;x
d_altava;Altava;;;;;;;;;;;;;x
d_altava_adj;Altavan;;;;;;;;;;;;;x
d_altclut;Alt Clut;;;;;;;;;;;;;x
d_altclut_adj;Alt Clut;;;;;;;;;;;;;x
d_ampsivarii;Ampsivarii;;;;;;;;;;;;;x
d_ampsivarii_adj;Apsivarian;;;;;;;;;;;;;x
d_andegavia;Andegavia;;;;;;;;;;;;;x
d_andegavia_adj;Adegavian;;;;;;;;;;;;;x
d_angaria;Angaria;;;;;;;;;;;;;x
d_angaria_adj;Angarian;;;;;;;;;;;;;x
d_anglia;Anglia;;;;;;;;;;;;;x
d_anglia_adj;Anglian;;;;;;;;;;;;;x
d_aquincensis;Aquincensis;;;;;;;;;;;;;x
d_aquincensis_adj;Aquincensian;;;;;;;;;;;;;x
d_aquitania;Aquitania;;;;;;;;;;;;;x
d_aquitania_adj;Aquitanian;;;;;;;;;;;;;x
d_arcadia;Arcadia;;;;;;;;;;;;;x
d_arcadia_adj;Arcadian;;;;;;;;;;;;;x
d_armorica;Armorica;;;;;;;;;;;;;x
d_armorica_adj;Armorican;;;;;;;;;;;;;x
d_areani;Areani;;;;;;;;;;;;;x
d_areani_adj;Areanian;;;;;;;;;;;;;x
d_armenia;Armenia;;;;;;;;;;;;;x
d_armenia_adj;Armenian;;;;;;;;;;;;;x
d_arragonia;Arragonia;;;;;;;;;;;;;x
d_arragonia_adj;Arragones;;;;;;;;;;;;;x
d_arvernia;Arvernia;;;;;;;;;;;;;x
d_arvernia_adj;Arvernian;;;;;;;;;;;;;x
d_astigitanus;Astigitanus;;;;;;;;;;;;;x
d_astigitanus_adj;Astigitanian;;;;;;;;;;;;;x
d_asturica;Asturica;;;;;;;;;;;;;x
d_asturica_adj;Asturican;;;;;;;;;;;;;x
d_augustamnica;Augustamnica;;;;;;;;;;;;;x
d_augustamnica_adj;Augustamnican;;;;;;;;;;;;;x
d_azania;Azania;;;;;;;;;;;;;x
d_azania_adj;Azanian;;;;;;;;;;;;;x
d_bacaudae_hiberi;Bacaudae Hiberi;;;;;;;;;;;;;x
d_bacaudae_hiberi_adj;Bacaudic;;;;;;;;;;;;;x
d_bacaudae_ligeri;Bacaudae Ligeri;;;;;;;;;;;;;x
d_bacaudae_ligeri_adj;Bacaudic;;;;;;;;;;;;;x
d_ballearica;Ballearica;;;;;;;;;;;;;x
d_ballearica_adj;Ballearican;;;;;;;;;;;;;x
d_belgica;Belgica;;;;;;;;;;;;;x
d_belgica_adj;Belgic;;;;;;;;;;;;;x
d_bernicia;Bernicia;;;;;;;;;;;;;x
d_bernicia_adj;Bernician;;;;;;;;;;;;;x
d_bishop_of_rome;Bishopric of Rome;;;;;;;;;;;;;x
d_bishop_of_rome_adj;Roman;;;;;;;;;;;;;x
d_bithynia;Bithynia;;;;;;;;;;;;;x
d_bithynia_adj;Bithynia;;;;;;;;;;;;;x
d_bracarensis;Barcarensis;;;;;;;;;;;;;x
d_bracarensis_adj;Barcarensian;;;;;;;;;;;;;x
d_bruttium;Bruttium;;;;;;;;;;;;;x
d_bruttium_adj;Bruttian;;;;;;;;;;;;;x
d_burdigalensis;Burdigalensis;;;;;;;;;;;;;x
d_burdigalensis_adj;Burdigalan;;;;;;;;;;;;;x
d_byzacena;Byzacena;;;;;;;;;;;;;x
d_byzacena_adj;Byzacenan;;;;;;;;;;;;;x
d_caesaraugustanus;Caesaraugustanus;;;;;;;;;;;;;x
d_caesaraugustanus_adj;Caesaraugustanic;;;;;;;;;;;;;x
d_caesariensis;Caesariensis;;;;;;;;;;;;;x
d_caesariensis_adj;Caesariensian;;;;;;;;;;;;;x
d_cantabria;Cantabria;;;;;;;;;;;;;x
d_cantabria_adj;Cantabrian;;;;;;;;;;;;;x
d_cantiacia;Cantiacia;;;;;;;;;;;;;x
d_cantiacia_adj;Cantiacian;;;;;;;;;;;;;x
d_carpetania;Carpetania;;;;;;;;;;;;;x
d_carpetania_adj;Carpetanian;;;;;;;;;;;;;x
d_carthaginiensis;Carthaginiensis;;;;;;;;;;;;;x
d_carthaginiensis_adj;Carthaginiensian;;;;;;;;;;;;;x
d_colonia;Colonia;;;;;;;;;;;;;x
d_colonia_adj;Colonian;;;;;;;;;;;;;x
d_cordubensis;Cordubensis;;;;;;;;;;;;;x
d_cordubensis_adj;Cordubensian;;;;;;;;;;;;;x
d_dardania;Dardania;;;;;;;;;;;;;x
d_dardania_adj;Dardanian;;;;;;;;;;;;;x
d_decumantia;Decumantia;;;;;;;;;;;;;x
d_decumantia_adj;Decumantine;;;;;;;;;;;;;x
d_divio;Divio;;;;;;;;;;;;;x
d_divio_adj;Divian;;;;;;;;;;;;;x
d_dumnonia;Dumnonia;;;;;;;;;;;;;x
d_dumnonia_adj;Dumnonian;;;;;;;;;;;;;x
d_eboracum;Eboracum;;;;;;;;;;;;;x
d_eboracum_adj;Eboracan;;;;;;;;;;;;;x
d_emeritanus;Emeritaus;;;;;;;;;;;;;x
d_emeritanus_adj;Emeritan;;;;;;;;;;;;;x
d_europa;Europa;;;;;;;;;;;;;x
d_europa_adj;European;;;;;;;;;;;;;x
d_foederati;Heruli-Scirii Foederati;;;;;;;;;;;;;x
d_foederati_adj;Federate;;;;;;;;;;;;;x
d_gaditanus;Gaditanus;;;;;;;;;;;;;x
d_gaditanus_adj;Gaditanic;;;;;;;;;;;;;x
d_gaetulia;Gaetulia;;;;;;;;;;;;;x
d_gaetulia_adj;Gaetulian;;;;;;;;;;;;;x
d_glouvia;Glouvia;;;;;;;;;;;;;x
d_glouvia_adj;Glouvian;;;;;;;;;;;;;x
d_hessorum;Hessorum;;;;;;;;;;;;;x
d_hessorum_adj;Hessian;;;;;;;;;;;;;x
d_hispalensis;Hispalensis;;;;;;;;;;;;;x
d_hispalensis_adj;Hispalensian;;;;;;;;;;;;;x
d_histria;Histria;;;;;;;;;;;;;x
d_histria_adj;Histrian;;;;;;;;;;;;;x
d_iberia;Iberia;;;;;;;;;;;;;x
d_iberia_adj;Iberian;;;;;;;;;;;;;x
d_legio;Legio;;;;;;;;;;;;;x
d_legio_adj;Legioan;;;;;;;;;;;;;x
d_liguria;Liguria;;;;;;;;;;;;;x
d_liguria_adj;Ligurian;;;;;;;;;;;;;x
d_lindum;Lindum;;;;;;;;;;;;;x
d_lindum_adj;Lindensian;;;;;;;;;;;;;x
d_lucania;Lucania;;;;;;;;;;;;;x
d_lucania_adj;Lucanian;;;;;;;;;;;;;x
d_lugdunensis;Lugdunensis;;;;;;;;;;;;;x
d_lugdunensis_adj;Lugdunensian;;;;;;;;;;;;;x
d_macedonia;Macedonia;;;;;;;;;;;;;x
d_macedonia;Macedonian;;;;;;;;;;;;;x
d_malvensis;Malvensis;;;;;;;;;;;;;x
d_malvensis_adj;Malvensian;;;;;;;;;;;;;x
d_mediolanum;Mediolanum;;;;;;;;;;;;;x
d_mediolanum_adj;Mediolanum;;;;;;;;;;;;;x
d_menapiorum;Menapiorum;;;;;;;;;;;;;x
d_menapiorum_adj;Menapii;;;;;;;;;;;;;x
d_mosa;Mosa;;;;;;;;;;;;;x
d_mosa_adj;Mosan;;;;;;;;;;;;;x
d_mosella;Mosella;;;;;;;;;;;;;x
d_mosella_adj;Mosellan;;;;;;;;;;;;;x
d_narbonensis;Narbonensis;;;;;;;;;;;;;x
d_narbonensis_adj;Narbonensian;;;;;;;;;;;;;x
d_nordalbingia;Nordalbingia;;;;;;;;;;;;;x
d_nordalbingia_adj;Nordalbingian;;;;;;;;;;;;;x
d_noricum;Noricum;;;;;;;;;;;;;x
d_noricum_adj;Norican;;;;;;;;;;;;;x
d_novempopulana;Novempopulana;;;;;;;;;;;;;x
d_novempopulana_adj;Novempopulanan;;;;;;;;;;;;;x
d_numidia;Numidia;;;;;;;;;;;;;x
d_numidia_adj;Numidian;;;;;;;;;;;;;x
d_ostfalia;Ostfalia;;;;;;;;;;;;;x
d_ostfalia_adj;Ostfalian;;;;;;;;;;;;;x
d_pacensis;Pacensis;;;;;;;;;;;;;x
d_pacensis_adj;Pacensian;;;;;;;;;;;;;x
d_paris;Paris;;;;;;;;;;;;;x
d_paris_adj;Paris;;;;;;;;;;;;;x
d_pentarchy;The Pentarchy;;;;;;;;;;;;;x
d_pentarchy_adj;Pentarchic;;;;;;;;;;;;;x
d_picenum;Picenum;;;;;;;;;;;;;x
d_picenum_adj;Picenan;;;;;;;;;;;;;x
d_praevalitana;Praevalitana;;;;;;;;;;;;;x
d_praevalitana_adj;Praevalitanan;;;;;;;;;;;;;x
d_provincia;Provincia;;;;;;;;;;;;;x
d_provincia_adj;Provincian;;;;;;;;;;;;;x
d_ravenna;Ravenna;;;;;;;;;;;;;x
d_ravenna_adj;Ravennan;;;;;;;;;;;;;x
d_regnenses;Regnenses;;;;;;;;;;;;;x
d_regnenses_adj;Regnenses;;;;;;;;;;;;;x
d_rhaetia;Rhaetia;;;;;;;;;;;;;x
d_rhaetia_adj;Rhaetian;;;;;;;;;;;;;x
d_recet;Recet;;;;;;;;;;;;;x
d_recet_adj;Recetian;;;;;;;;;;;;;x
d_rhodope;Rhodope;;;;;;;;;;;;;x
d_rhodope_adj;Rhodopean;;;;;;;;;;;;;x
d_rucconia;Rucconia;;;;;;;;;;;;;x
d_rucconia_adj;Ruccone;;;;;;;;;;;;;x
d_sabaria;Sabaria;;;;;;;;;;;;;x
d_sabaria_adj;Sabarian;;;;;;;;;;;;;x
d_samnium;Samnium;;;;;;;;;;;;;x
d_samnium_adj;Samnite;;;;;;;;;;;;;x
d_savia;Savia;;;;;;;;;;;;;x
d_savia_adj;Savian;;;;;;;;;;;;;x
d_saxonshore;Rotomagus;;;;;;;;;;;;;x
d_saxonshore_adj;Rotomagian;;;;;;;;;;;;;x
d_scalabitanus;Scalabitanus;;;;;;;;;;;;;x
d_scalabitanus_adj;Scalabitanic;;;;;;;;;;;;;x
d_senonia;Senonia;;;;;;;;;;;;;x
d_senonia_adj;Senonian;;;;;;;;;;;;;x
d_sitifensis;Sitifensis;;;;;;;;;;;;;x
d_sitifensis_adj;Sitifensian;;;;;;;;;;;;;x
d_soissons;Soissons;;;;;;;;;;;;;x
d_soissons_adj;Soissonais;;;;;;;;;;;;;x
d_tamesis;Tamesis;;;;;;;;;;;;;x
d_tamesis_adj;Tamesian;;;;;;;;;;;;;x
d_tarraconensis;Tarraconensis;;;;;;;;;;;;;x
d_tarraconensis_adj;Tarraconensian;;;;;;;;;;;;;x
d_theifalia;Theifalia;;;;;;;;;;;;;x
d_theifalia_adj;Theifalian;;;;;;;;;;;;;x
d_tingitana;Tingitana;;;;;;;;;;;;;x
d_tingitana_adj;Tingitanan;;;;;;;;;;;;;x
d_toxandria;Toxandria;;;;;;;;;;;;;x
d_toxandria_adj;Toxandrian;;;;;;;;;;;;;x
d_transalutanus;Transalutanus;;;;;;;;;;;;;x
d_transalutanus_adj;Transalutanian;;;;;;;;;;;;;x
d_transjurania;Transjurania;;;;;;;;;;;;;x
d_transjurania_adj;Transjuranian;;;;;;;;;;;;;x
d_treveria;Treveria;;;;;;;;;;;;;x
d_treveria_adj;Treveria;;;;;;;;;;;;;x
d_thuringia;Thuringia;;;;;;;;;;;;;x
d_thuringia_adj;Thuringian;;;;;;;;;;;;;x
d_tuscia;Tuscia;;;;;;;;;;;;;x
d_tuscia;Tuscian;;;;;;;;;;;;;x
d_vasconia;Vasconia;;;;;;;;;;;;;x
d_vasconia_adj;Vasconian;;;;;;;;;;;;;x
d_venetia;Venetia;;;;;;;;;;;;;x
d_venetia_adj;Venetia;;;;;;;;;;;;;x
d_viennensis;Viennensis;;;;;;;;;;;;;x
d_viennensis_adj;Viennensian;;;;;;;;;;;;;x
d_vindelicia;Vindelicia;;;;;;;;;;;;;x
d_vindelicia_adj;Vindelician;;;;;;;;;;;;;x
d_volubilis;Volubilis;;;;;;;;;;;;;x
d_volubilis_adj;Volubilite;;;;;;;;;;;;;x
d_westfalia;Westfalia;;;;;;;;;;;;;x
d_westfalia_adj;Westfalian;;;;;;;;;;;;;x
d_zeugitana;Zeugitana;;;;;;;;;;;;;x
d_zeugitana_adj;Zeutgitana;;;;;;;;;;;;;x
b_absorus;Absorus;;;;;;;;;;;;;x
b_altava;Altava;;;;;;;;;;;;;x
b_chelmsford;Caesaromagus;;;;;;;;;;;;;x
b_cilurnum;Cilurnum;;;;;;;;;;;;;x
b_coria;Coria;;;;;;;;;;;;;x
b_ebchester;Ebchester;;;;;;;;;;;;;x
b_hunnum;Hunnum;;;;;;;;;;;;;x
b_marcianopolis;Marcianopolis;;;;;;;;;;;;;x
b_othona;Othona;;;;;;;;;;;;;x
b_rusuccurum;Rusuccurum;;;;;;;;;;;;;x
b_vindomora;Vindomora;;;;;;;;;;;;;x
b_volubilis;Volubilis;;;;;;;;;;;;;x
b_wroxeter;Viroconium;;;;;;;;;;;;;x
EASTERN_ROMAN_EMPIRE;Eastern Roman Empire;;;;;;;;;;;;;x
EASTERN_ROMAN_EMPIRE_adj;Eastern Roman;;;;;;;;;;;;;x
ITALIA_ANNONARIA;Italia Annonaria;;;;;;;;;;;;;x
ITALIA_ANNONARIA_adj;Annonarian;;;;;;;;;;;;;x
ITALIA_SUBURBICARIA;Italia Suburbicaria;;;;;;;;;;;;;x
ITALIA_SUBURBICARIA_adj;Suburbicarian;;;;;;;;;;;;;x
SEPTEM_PROVINCIAE;Septem Provinciae;;;;;;;;;;;;;x
SEPTEM_PROVINCIAE_adj;Septem Provincian;;;;;;;;;;;;;x
AQUITANIA_PRIMA;Aquitania Prima;;;;;;;;;;;;;x
AQUITANIA_PRIMA_adj;Aquitanian;;;;;;;;;;;;;x
AQUITANIA_SECUNDA;Aquitania Secunda;;;;;;;;;;;;;x
AQUITANIA_SECUNDA_adj;Aquitanian;;;;;;;;;;;;;x
AQUITANIA_TERTIA;Aquitania Tertia;;;;;;;;;;;;;x
AQUITANIA_TERIA_adj;Aquitanian;;;;;;;;;;;;;x
AURASIUM;Aurasium;;;;;;;;;;;;;x
AURASIUM_adj;Aurasian;;;;;;;;;;;;;x
GALLIAE;Galliae;;;;;;;;;;;;;x
GALLIAE_adj;Gallic;;;;;;;;;;;;;x
LUGDUNENSIS_PRIMA;Lugdunensis Prima;;;;;;;;;;;;;x
LUGDUNENSIS_PRIMA_adj;Lugdunensian;;;;;;;;;;;;;x
LUGDUNENSIS_SECUNDA;Lugdunensis Secunda;;;;;;;;;;;;;x
LUGDUNENSIS_SECUNDA_adj;Lugdunensian;;;;;;;;;;;;;x
LUGDUNENSIS_TERTIA;Lugdunensis Tertia;;;;;;;;;;;;;x
LUGDUNENSIS_TERTIA_adj;Lugdunensian;;;;;;;;;;;;;x
MACEDONIA;Macedonia;;;;;;;;;;;;;x
MACEDONIA_adj;Macedonian;;;;;;;;;;;;;x
MAXIMA_SEQUANORUM;Maxima Sequanorum;;;;;;;;;;;;;x
MAXIMA_SEQUANORUM_adj;Sequanian;;;;;;;;;;;;;x
NARBONENSIS_PRIMA;Narbonensis Prima;;;;;;;;;;;;;x
NARBONENSIS_PRIMA_adj;Narbonensian;;;;;;;;;;;;;x
NARBONENSIS_SECUNDA;Narbonensis Secunda;;;;;;;;;;;;;x
NARBONENSIS_SECUNDA_adj;Narbonensian;;;;;;;;;;;;;x
NARBONENSIS_TERTIA;Narbonensis Prima;;;;;;;;;;;;;x
NARBONENSIS_TERTIA_adj;Narbonensian;;;;;;;;;;;;;x
SAXON_SHORE;Litus Saxonicum;;;;;;;;;;;;;x
SAXON_SHORE_adj;Saxonican;;;;;;;;;;;;;x
vice_royalty_king_roman;Vicarius;;;;;;;;;;;;;x
PRIMATE;Primate;;;;;;;;;;;;;x
